idx_kpr,sn_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr
243,1998dh,sn1998dh-19980801.40-fast.flm,-3.09920324608626,3740.0,7422.0,120.78952300344413,cfa
244,1998dh,sn1998dh-19980804.36-fast.flm,-0.16551549155750134,3740.0,7422.0,111.08668329472646,cfa
245,1998dm,sn1998dm-19980910.42-fast.flm,5.066887887652735,3748.0,7440.0,69.1675999472576,cfa
246,1998dm,sn1998dm-19980911.33-fast.flm,5.970979648002342,3748.0,7440.0,88.04252260099656,cfa
247,1998dx,sn1998dx-19980914.18-fast.flm,-1.971118092550861,3582.0,7102.0,21.1159769511263,cfa
248,1998dx,sn1998dx-19980915.22-fast.flm,-0.9846104812643856,3582.0,7102.0,17.09409021110755,cfa
249,1998dx,sn1998dx-19980917.13-fast.flm,0.8271486894585504,3582.0,7102.0,6.064846807781141,cfa
250,1998dx,sn1998dx-19980918.15-fast.flm,1.7946850005310306,3582.0,7102.0,22.31281599490172,cfa
251,1998dx,sn1998dx-19980922.12-fast.flm,5.560488093612922,3582.0,7122.0,18.147224677855927,cfa
252,1998ec,sn1998ec-19980929.52-fast.flm,-3.518972448279186,3700.0,7286.0,44.70689983574036,cfa
253,1998ec,sn1998ec-19980930.50-fast.flm,-2.558093930774331,3700.0,7324.0,48.19488786956008,cfa
254,1998ef,sn1998ef-19981023.37-fast.flm,-4.353755666953764,3708.0,7280.0,99.46526916562387,cfa
255,1998ef,sn1998ef-19981024.30-fast.flm,-3.4399680862110102,3708.0,7280.0,86.78169573107243,cfa
256,1998ef,sn1998ef-19981029.31-fast.flm,1.4826940422997141,3708.0,7242.0,65.65903386176764,cfa
257,1998eg,sn1998eg-19981024.15-fast.flm,-1.203208556149903,3684.0,7230.0,61.334115758682785,cfa
258,1998eg,sn1998eg-19981029.19-fast.flm,3.7150161989155497,3684.0,7192.0,44.555262397550166,cfa
259,1998eg,sn1998eg-19981030.16-fast.flm,4.661579296617611,3684.0,7210.0,9.961008044863767,cfa
260,1998es,sn1998es-19981118.28-fast.flm,-6.402346405533888,3418.0,7392.0,193.40006603443905,cfa
261,1998es,sn1998es-19981119.28-fast.flm,-5.4128029116339285,3438.0,7134.0,116.94790526256122,cfa
262,1998es,sn1998es-19981120.26-fast.flm,-4.4430502876088,3458.0,7132.0,135.48891114658056,cfa
263,1998es,sn1998es-19981121.23-fast.flm,-3.4831930985246884,3458.0,7132.0,162.891351000491,cfa
264,1998es,sn1998es-19981122.26-fast.flm,-2.4639632998088823,3458.0,7132.0,190.30751162886605,cfa
265,1998es,sn1998es-19981123.30-fast.flm,-1.4348380661520608,3458.0,7132.0,188.18626769068015,cfa
266,1998es,sn1998es-19981125.22-fast.flm,0.4650854421341328,3476.0,7192.0,142.04959432476676,cfa
267,1998es,sn1998es-19981126.22-fast.flm,1.4546289360340918,3486.0,7192.0,146.99583698515056,cfa
268,1998es,sn1998es-19981127.21-fast.flm,2.4342769949930356,3476.0,7212.0,168.3659779218927,cfa
269,1998v,sn1998V-19980319.51-fast.flm,0.3862081435904848,3708.0,7360.0,57.74596443807101,cfa
270,1998v,sn1998V-19980320.50-fast.flm,1.3590988869752822,3708.0,7360.0,38.6811606511181,cfa
271,1998v,sn1998V-19980321.51-fast.flm,2.3516439888163427,3708.0,7328.0,65.61205230751435,cfa
272,1999aa,sn1999aa-19990216.24-fast.flm,-6.437029976054678,3444.0,7066.0,78.13871593839619,cfa
273,1999aa,sn1999aa-19990217.26-fast.flm,-5.431552093113917,3444.0,7066.0,76.36249792282754,cfa
274,1999aa,sn1999aa-19990218.25-fast.flm,-4.455647089089085,3444.0,7066.0,86.95618606126915,cfa
275,1999aa,sn1999aa-19990219.28-fast.flm,-3.4403115798501864,3464.0,7066.0,122.36626932989071,cfa
276,1999aa,sn1999aa-19990220.29-fast.flm,-2.444691323214735,3404.0,7086.0,123.3401682700743,cfa
277,1999aa,sn1999aa-19990221.29-fast.flm,-1.4589286928845933,3720.0,7382.0,123.5684146443889,cfa
278,1999aa,sn1999aa-19990223.25-fast.flm,0.4731660625616239,3720.0,7382.0,95.41648098174744,cfa
279,1999ac,sn1999ac-19990309.53-fast.flm,-3.293709757309921,3738.0,7418.0,127.56450096281465,cfa
280,1999ac,sn1999ac-19990310.53-fast.flm,-2.3031203566165086,3738.0,7418.0,149.73173918117305,cfa
281,1999ac,sn1999ac-19990312.53-fast.flm,-0.32194155522968354,3738.0,7418.0,115.82141179618739,cfa
282,1999by,sn1999by-19990506.22-fast.flm,-5.428448262100579,3766.0,6772.0,192.23992721430142,cfa
283,1999by,sn1999by-19990507.14-fast.flm,-4.510401864835704,3766.0,7454.0,256.2909302417792,cfa
284,1999by,sn1999by-19990508.15-fast.flm,-3.5025465808779295,3446.0,8950.0,206.37714391302043,cfa
285,1999by,sn1999by-19990509.18-fast.flm,-2.4747337665479874,3626.0,5418.0,185.21294805128835,cfa
286,1999by,sn1999by-19990513.18-fast.flm,1.516772308524259,3626.0,5418.0,182.5769902993356,cfa
287,1999by,sn1999by-19990514.15-fast.flm,2.4847125317304406,3446.0,9208.0,183.5799916768845,cfa
288,1999by,sn1999by-19990515.16-fast.flm,3.492567815688216,3766.0,7474.0,199.2000835649823,cfa
289,1999by,sn1999by-19990516.17-fast.flm,4.500423099638731,3766.0,7474.0,208.40658980602734,cfa
290,1999by,sn1999by-19990517.16-fast.flm,5.488320853224339,3766.0,7474.0,199.80955309877086,cfa
291,1999by,sn1999by-19990518.14-fast.flm,6.466239841612974,3766.0,7474.0,214.74725407794955,cfa
292,1999cc,sn1999cc-19990514.36-fast.flm,-3.0640106736132604,3660.0,7260.0,36.233567082878665,cfa
293,1999cc,sn1999cc-19990516.34-fast.flm,-1.1441558844521733,3660.0,7260.0,44.16731109003206,cfa
294,1999cc,sn1999cc-19990517.40-fast.flm,-0.11635483570245682,3660.0,7260.0,36.250911610909355,cfa
295,1999cc,sn1999cc-19990519.36-fast.flm,1.7841074808439057,3660.0,7260.0,33.94048639224564,cfa
296,1999cl,sn1999cl-19990608.24-fast.flm,-5.080343665051402,3556.0,7056.0,182.57644226009515,cfa
297,1999cl,sn1999cl-19990609.24-fast.flm,-4.087895205381034,3556.0,7056.0,205.38177259951178,cfa
298,1999cl,sn1999cl-19990610.22-fast.flm,-3.1152957149008955,3408.0,7054.0,208.24698880492278,cfa
299,1999cl,sn1999cl-19990611.18-fast.flm,-2.1625451936182083,3538.0,7034.0,195.27206686287556,cfa
300,1999cl,sn1999cl-19990612.17-fast.flm,-1.1800212185465657,3554.0,7050.0,123.45023987240883,cfa
301,1999cl,sn1999cl-19990614.18-fast.flm,0.8148001853928961,3430.0,7114.0,174.90907333992277,cfa
302,1999cl,sn1999cl-19990618.17-fast.flm,4.774669539475643,4482.0,6340.0,148.87684146453057,cfa
303,1999da,sn1999da-19990709.45-fast.flm,-2.6069053367493846,3726.0,7394.0,16.91079838882805,cfa
304,1999dq,sn1999dq-19990907.48-fast.flm,-6.56297229591566,3720.0,7382.0,211.20773634927616,cfa
305,1999dq,sn1999dq-19990908.48-fast.flm,-5.577096932250885,3720.0,7382.0,145.09894749175274,cfa
306,1999dq,sn1999dq-19990909.44-fast.flm,-4.630656583133562,3720.0,7382.0,67.37677267739875,cfa
307,1999dq,sn1999dq-19990910.44-fast.flm,-3.644781219468787,3720.0,7382.0,61.93179894963166,cfa
308,1999dq,sn1999dq-19990911.46-fast.flm,-2.639188348533873,3720.0,7382.0,168.1205181933548,cfa
309,1999dq,sn1999dq-19990912.51-fast.flm,-1.6040192166829903,3720.0,7382.0,155.9378468329013,cfa
310,1999dq,sn1999dq-19990915.45-fast.flm,1.29445435248657,3720.0,7382.0,155.83053481477995,cfa
311,1999dq,sn1999dq-19990916.45-fast.flm,2.2803297161513445,3720.0,7382.0,162.8230495445738,cfa
312,1999dq,sn1999dq-19990917.46-fast.flm,3.2760638334547756,3720.0,7382.0,152.86466986313178,cfa
313,1999dq,sn1999dq-19990918.45-fast.flm,4.252080443480894,3720.0,7382.0,168.63032285905223,cfa
314,1999dq,sn1999dq-19990920.46-fast.flm,6.2336899244491,3720.0,7382.0,156.35754982358293,cfa
315,1999ej,sn1999ej-19991030.28-fast.flm,-0.47547505581269134,3722.0,7388.0,77.54496624372287,cfa
316,1999ej,sn1999ej-19991102.20-fast.flm,2.4049962366392448,3722.0,7388.0,107.88308032009542,cfa
317,1999ej,sn1999ej-19991104.27-fast.flm,4.446974173412613,3722.0,7388.0,102.47796868761145,cfa
318,1999ek,sn1999ek-19991103.40-fast.flm,3.1154117552232323,3708.0,7360.0,30.755590809984618,cfa
319,1999gd,sn1999gd-19991208.52-fast.flm,1.5306688502446515,3706.0,7352.0,27.81857263068006,cfa
320,1999gh,sn1999gh-19991206.53-fast.flm,2.0959055413489707,3744.0,7432.0,87.21462369390497,cfa
321,1999gh,sn1999gh-19991207.53-fast.flm,3.088285059032678,3744.0,7432.0,138.84753650603386,cfa
322,1999gh,sn1999gh-19991208.52-fast.flm,4.070740781537526,3744.0,7432.0,66.08515878022436,cfa
323,1999gh,sn1999gh-19991209.50-fast.flm,5.043272708870735,3744.0,7432.0,69.51190247650283,cfa
324,1999gh,sn1999gh-19991210.50-fast.flm,6.035652226554443,3744.0,7432.0,72.89245384334959,cfa
325,1999gp,sn1999gp-20000102.21-fast.flm,-4.052612868823377,3676.0,7294.0,54.16999874516731,cfa
326,1999gp,sn1999gp-20000105.10-fast.flm,-1.2378925633927025,3676.0,7294.0,64.0590320923663,cfa
327,1999gp,sn1999gp-20000107.13-fast.flm,0.7392293120474855,3676.0,7294.0,48.35456067758966,cfa
328,1999gp,sn1999gp-20000110.11-fast.flm,3.6416052671319528,3676.0,7294.0,72.46692908654023,cfa
329,1999gp,sn1999gp-20000112.09-fast.flm,5.570029559430357,3676.0,7294.0,57.40760518305783,cfa
330,2000ce,sn2000ce-20000510.15-fast.flm,6.565942310627718,3714.0,7368.0,26.784700653441682,cfa
331,2000cf,sn2000cf-20000511.34-fast.flm,3.441638324042222,3642.0,7224.0,27.723066800871848,cfa
332,2000cf,sn2000cf-20000512.36-fast.flm,4.425790578189,3642.0,7224.0,35.509361167302444,cfa
333,2000dk,sn2000dk-20000920.39-fast.flm,-4.961462176716219,3710.0,7360.0,62.949811797211666,cfa
334,2000dk,sn2000dk-20000921.27-fast.flm,-4.096548009621308,3710.0,7360.0,71.83980206090922,cfa
335,2000dk,sn2000dk-20000926.37-fast.flm,0.9160227315175691,3710.0,7360.0,66.14340769056152,cfa
336,2000dk,sn2000dk-20000929.34-fast.flm,3.835108045465576,3710.0,7360.0,56.15713889171307,cfa
337,2000fa,sn2000fa-20001215.36-fast.flm,1.4002105211625577,3656.0,7332.0,33.67786833617663,cfa
338,2000fa,sn2000fa-20001216.36-fast.flm,2.379378717779532,3696.0,7332.0,55.01688007395908,cfa
339,2000fa,sn2000fa-20001218.38-fast.flm,4.357298474942684,3696.0,7332.0,55.240192356061364,cfa
340,2001ay,sn2001ay-20010421.48-fast.flm,-0.3222537573573617,3664.0,7268.0,35.35270995857477,cfa
341,2001ay,sn2001ay-20010424.32-fast.flm,2.4343747694736684,3664.0,7268.0,39.67234119267094,cfa
342,2001ay,sn2001ay-20010426.34-fast.flm,4.395075341373916,3664.0,7268.0,52.433669787084156,cfa
343,2001ay,sn2001ay-20010426.41-mmt.flm,4.46302041070408,3208.0,8588.0,163.7124122184056,cfa
344,2001ay,sn2001ay-20010427.36-fast.flm,5.385132065804317,3664.0,7268.0,52.66248359532176,cfa
345,2001az,sn2001az-20010430.40-fast.flm,-2.8096608516415174,3628.0,7194.0,36.354252979108736,cfa
346,2001bf,sn2001bf-20010517.48-fast.flm,2.9847336437902845,3716.0,7374.0,100.43059004092956,cfa
347,2001bf,sn2001bf-20010521.43-fast.flm,6.874439316159972,3716.0,7374.0,123.77534299701476,cfa
348,2001cp,sn2001cp-20010621.45-fast.flm,-6.879876995545442,3692.0,7324.0,25.39555398638717,cfa
349,2001cp,sn2001cp-20010623.44-fast.flm,-4.93348017706774,3692.0,7324.0,36.093320192270454,cfa
350,2001cp,sn2001cp-20010624.40-fast.flm,-3.994514877704939,3692.0,7324.0,61.04520809538172,cfa
351,2001cp,sn2001cp-20010627.26-fast.flm,-1.1971807566834798,3692.0,7324.0,54.159383867339514,cfa
352,2001cp,sn2001cp-20010629.28-fast.flm,0.7785587273910805,3692.0,7324.0,53.269601398200706,cfa
353,2001da,sn2001da-20010714.46-fast.flm,0.2526555871762918,3710.0,7362.0,70.17868772408819,cfa
354,2001da,sn2001da-20010715.47-mmt.flm,1.2455822138329675,3198.0,9076.0,170.842401213181,cfa
355,2001da,sn2001da-20010716.46-fast.flm,2.218846927086535,3710.0,7362.0,71.24051762788419,cfa
356,2001da,sn2001da-20010718.45-fast.flm,4.1752073102952245,3710.0,7362.0,92.3879094814366,cfa
357,2001da,sn2001da-20010719.47-fast.flm,5.177964893653454,3710.0,7362.0,61.09873813083227,cfa
358,2001eh,sn2001eh-20010912.44-fast.flm,-5.154112296970562,3640.0,7220.0,40.6605782111234,cfa
359,2001eh,sn2001eh-20010915.42-fast.flm,-2.2805379948287605,3640.0,7220.0,28.884300497397902,cfa
360,2001eh,sn2001eh-20010917.39-fast.flm,-0.3808932380400242,3640.0,7220.0,49.39340434725319,cfa
361,2001eh,sn2001eh-20010920.33-fast.flm,2.454109596965056,3640.0,7220.0,50.72914904102421,cfa
362,2001eh,sn2001eh-20010921.35-fast.flm,3.4376820091058096,3640.0,7220.0,50.67939185914331,cfa
363,2001eh,sn2001eh-20010922.35-fast.flm,4.4019686876782025,3640.0,7220.0,48.88995221344847,cfa
364,2001eh,sn2001eh-20010923.37-fast.flm,5.385541099825971,3640.0,7220.0,47.03034014193653,cfa
365,2001en,sn2001en-20011011.39-fast.flm,2.003207100110365,3714.0,7372.0,91.92023508726928,cfa
366,2001en,sn2001en-20011014.34-fast.flm,4.9071191125579,3714.0,7372.0,88.59576422373712,cfa
367,2001en,sn2001en-20011015.31-fast.flm,5.861964757330872,3714.0,7372.0,80.08509015930358,cfa
368,2001en,sn2001en-20011016.33-fast.flm,6.8660292497753606,3714.0,7372.0,92.50745288825874,cfa
369,2001ep,sn2001ep-20011014.45-fast.flm,-3.2572357518173014,3724.0,7392.0,98.78603118660305,cfa
370,2001ep,sn2001ep-20011015.45-fast.flm,-2.270194614903838,3724.0,7392.0,106.66964907356427,cfa
371,2001ep,sn2001ep-20011016.45-fast.flm,-1.2831534779903748,3724.0,7392.0,95.29571902832232,cfa
372,2001ep,sn2001ep-20011017.42-fast.flm,-0.32572357518316647,3724.0,7392.0,108.09996351286112,cfa
373,2001ep,sn2001ep-20011018.43-fast.flm,0.6711879731014423,3724.0,7392.0,106.6580205076156,cfa
374,2001ep,sn2001ep-20011019.44-fast.flm,1.668099521386051,3724.0,7392.0,105.16164653689134,cfa
375,2001ep,sn2001ep-20011020.44-fast.flm,2.6551406582995143,3724.0,7392.0,102.262879868607,cfa
376,2001ep,sn2001ep-20011021.43-fast.flm,3.6323113838418317,3724.0,7392.0,107.40258177401222,cfa
377,2001ep,sn2001ep-20011022.43-fast.flm,4.619352520755295,3724.0,7392.0,95.0073069725321,cfa
378,2001ep,sn2001ep-20011023.45-fast.flm,5.626134480403867,3724.0,7392.0,97.31204643257728,cfa
379,2001ep,sn2001ep-20011024.43-fast.flm,6.593434794582222,3724.0,7392.0,90.3810451714522,cfa
380,2001fe,sn2001fe-20011114.49-fast.flm,-2.0058428930737593,3724.0,7388.0,100.43296037745262,cfa
381,2001fe,sn2001fe-20011116.51-fast.flm,-0.012826344125890045,3724.0,7388.0,111.78030734947446,cfa
382,2001fe,sn2001fe-20011119.47-fast.flm,2.907633549375127,3724.0,7388.0,41.49556405961763,cfa
383,2001fe,sn2001fe-20011122.48-fast.flm,5.8774255356746545,3724.0,7388.0,96.98767309551324,cfa
384,2001fh,sn2001fh-20011107.20-fast.flm,-3.0691319756404467,3726.0,7392.0,50.23627600423471,cfa
385,2001fh,sn2001fh-20011108.19-fast.flm,-2.091827165123819,3726.0,7392.0,46.33781525615545,cfa
386,2001fh,sn2001fh-20011109.10-fast.flm,-1.1934964807180337,3726.0,7392.0,20.296169614894236,cfa
387,2001fh,sn2001fh-20011115.09-fast.flm,4.719691211162401,3726.0,7392.0,83.41444789770794,cfa
388,2001g,sn2001G-20010115.32-fast.flm,-6.1282295897791705,3712.0,7366.0,93.15582008665592,cfa
389,2001g,sn2001G-20010125.34-fast.flm,3.726506486223071,3712.0,7366.0,118.9949757177377,cfa
390,2001gc,sn2001gc-20011122.26-fast.flm,-4.501172384695327,3702.0,7346.0,27.175455604816644,cfa
391,2001n,sn2001N-20010122.46-fast.flm,3.6600475012864417,3696.0,7334.0,39.31120754817621,cfa
392,2001n,sn2001N-20010124.39-fast.flm,5.550304840725036,3696.0,7334.0,53.670946128371824,cfa
393,2001v,sn2001V-20010225.30-fast.flm,-6.52008141727037,3718.0,7378.0,55.79822407157905,cfa
394,2001v,sn2001V-20010226.30-fast.flm,-5.5348772139951565,3718.0,7378.0,62.42584528430443,cfa
395,2001v,sn2001V-20010227.33-fast.flm,-4.520116884622834,3718.0,7378.0,135.55732005452953,cfa
396,2001v,sn2001V-20010301.47-fast.flm,-2.4117798896144524,3718.0,7378.0,114.7871939568153,cfa
397,2002bf,sn2002bf-20020306.22-fast.flm,2.797313407477236,3686.0,7312.0,59.19284998637174,cfa
398,2002bf,sn2002bf-20020309.25-fast.flm,5.755728634234233,3686.0,7312.0,64.83453422427871,cfa
399,2002bf,sn2002bf-20020310.24-fast.flm,6.722339549905693,3686.0,7312.0,44.54469652264629,cfa
400,2002bo,sn2002bo-20020317.35-fast.flm,-6.1041185374060545,3758.0,7458.0,145.55339279700158,cfa
401,2002bo,sn2002bo-20020318.27-fast.flm,-5.188002867846732,3758.0,7458.0,118.6120616077284,cfa
402,2002bo,sn2002bo-20020319.34-fast.flm,-4.12252051303144,3758.0,7458.0,126.49067897946072,cfa
403,2002bo,sn2002bo-20020320.26-fast.flm,-3.206404843464873,3758.0,7458.0,137.5950372893375,cfa
404,2002bo,sn2002bo-20020321.24-fast.flm,-2.230542499806061,3758.0,7458.0,158.15083169433726,cfa
405,2002bo,sn2002bo-20020322.17-fast.flm,-1.304469051227742,3758.0,7458.0,141.3575852985413,cfa
406,2002cd,sn2002cd-20020412.49-fast.flm,-6.574988320813176,3734.0,7392.0,33.23321794590265,cfa
407,2002cd,sn2002cd-20020413.48-fast.flm,-5.595124036960113,3734.0,7392.0,40.17432344635981,cfa
408,2002cd,sn2002cd-20020414.49-fast.flm,-4.595464515059888,3734.0,7392.0,44.04014011058882,cfa
409,2002cd,sn2002cd-20020415.49-fast.flm,-3.605702612183244,3734.0,7412.0,37.443143768848174,cfa
410,2002cd,sn2002cd-20020419.48-fast.flm,0.343447380299751,3734.0,7392.0,39.23473482294336,cfa
411,2002cd,sn2002cd-20020421.49-fast.flm,2.3328688050766204,3734.0,7412.0,39.14830505386996,cfa
412,2002cd,sn2002cd-20020422.49-fast.flm,3.3226307079532647,3734.0,7412.0,40.14859390722163,cfa
413,2002ck,sn2002ck-20020502.46-fast.flm,0.37869077858767564,3666.0,7270.0,26.821550468772728,cfa
414,2002ck,sn2002ck-20020503.34-fast.flm,1.2331725353996243,3666.0,7270.0,40.118865557442554,cfa
415,2002ck,sn2002ck-20020505.37-fast.flm,3.2043065880571713,3666.0,7194.0,47.92371699005196,cfa
416,2002ck,sn2002ck-20020507.38-fast.flm,5.156020600776095,3666.0,7270.0,36.638959114116844,cfa
417,2002cr,sn2002cr-20020508.21-fast.flm,-6.11551416683426,3738.0,7420.0,126.76153626754164,cfa
418,2002cr,sn2002cr-20020512.19-fast.flm,-2.172577768970974,3738.0,7400.0,140.6378101260293,cfa
419,2002cr,sn2002cr-20020515.28-fast.flm,0.888646720821484,3738.0,7420.0,146.11529905098567,cfa
420,2002cr,sn2002cr-20020519.18-fast.flm,4.752328115710978,3738.0,7420.0,151.27166164335,cfa
421,2002de,sn2002de-20020602.24-fast.flm,-6.12674056234809,3672.0,7284.0,19.070266556180265,cfa
422,2002de,sn2002de-20020603.33-fast.flm,-5.066548910818706,3672.0,7284.0,38.629708173432945,cfa
423,2002de,sn2002de-20020604.23-fast.flm,-4.191161308640105,3672.0,7284.0,36.94865589345412,cfa
424,2002de,sn2002de-20020605.41-fast.flm,-3.0434308968963997,3672.0,7244.0,40.12801587516828,cfa
425,2002de,sn2002de-20020606.22-fast.flm,-2.2555820549391967,3672.0,7244.0,48.47764508993561,cfa
426,2002de,sn2002de-20020610.28-fast.flm,1.6933886837689565,3672.0,7244.0,53.23046450557512,cfa
427,2002de,sn2002de-20020611.29-fast.flm,2.6757681039920023,3672.0,7284.0,52.868458985836746,cfa
428,2002de,sn2002de-20020612.29-fast.flm,3.648420995299987,3672.0,7284.0,39.27697104606822,cfa
429,2002dj,sn2002dj-20020619.18-fast.flm,-6.230477128330622,3738.0,7438.0,86.31754272912228,cfa
430,2002do,sn2002do-20020619.43-fast.flm,1.9766094650865895,3714.0,7372.0,56.96301530627596,cfa
431,2002dp,sn2002dp-20020620.47-fast.flm,-5.010680687474354,3730.0,7422.0,91.62207837419906,cfa
432,2002dp,sn2002dp-20020702.45-fast.flm,6.8314883075880415,3730.0,7402.0,60.4763598956399,cfa
433,2002er,sn2002er-20020904.12-fast.flm,-3.881737392286371,3742.0,7426.0,110.55741584730707,cfa
434,2002er,sn2002er-20020912.11-fast.flm,4.040378000907315,3742.0,7426.0,97.33523749843106,cfa
435,2002eu,sn2002eu-20020903.46-fast.flm,4.438015238627334,3638.0,7216.0,22.395719803216537,cfa
436,2002eu,sn2002eu-20020905.49-fast.flm,6.3944041494669195,3638.0,7216.0,18.0819822351892,cfa
437,2002fb,sn2002fb-20020907.51-fast.flm,-2.5099279515768713,3716.0,7374.0,16.858123238963785,cfa
438,2002fb,sn2002fb-20020909.43-fast.flm,-0.6193584470555018,3716.0,7374.0,27.52895741165767,cfa
439,2002fb,sn2002fb-20020912.44-fast.flm,2.3445031199332216,3716.0,7374.0,31.445063408148584,cfa
440,2002fk,sn2002fk-20020927.46-fast.flm,-3.3828968598726505,3746.0,7436.0,81.01678657485418,cfa
441,2002fk,sn2002fk-20020929.44-fast.flm,-1.4169045550413721,3746.0,7436.0,336.656170028583,cfa
442,2002fk,sn2002fk-20021003.45-fast.flm,2.5647263249335674,3746.0,7436.0,147.28480816882626,cfa
443,2002fk,sn2002fk-20021005.42-fast.flm,4.520789375698035,3746.0,7436.0,193.3771112415963,cfa
444,2002fk,sn2002fk-20021007.45-fast.flm,6.53642795084892,3746.0,7436.0,177.09454942218528,cfa
445,2002g,sn2002G-20020120.53-fast.flm,-4.052287961056329,3652.0,7224.0,19.725315350542147,cfa
446,2002g,sn2002G-20020122.52-fast.flm,-2.127233522646983,3652.0,7244.0,23.23061621887204,cfa
447,2002ha,sn2002ha-20021029.13-fast.flm,-3.996451104104619,3720.0,7382.0,70.19494143323061,cfa
448,2002ha,sn2002ha-20021104.11-mmt.flm,1.8986593059931745,3168.0,8722.0,225.2979364849403,cfa
449,2002ha,sn2002ha-20021108.09-fast.flm,5.822160883276224,3720.0,7382.0,82.21383205776155,cfa
450,2002he,sn2002he-20021104.50-mmt.flm,-3.358501762699933,3138.0,8636.0,297.343321975124,cfa
451,2002he,sn2002he-20021111.52-fast.flm,3.4931932021795657,3684.0,7308.0,24.368900427568153,cfa
452,2002he,sn2002he-20021113.53-fast.flm,5.4550032989641855,3684.0,7308.0,44.47466829583471,cfa
453,2002hu,sn2002hu-20021108.41-fast.flm,-5.373786407763317,3664.0,7270.0,18.737416969751017,cfa
454,2002hu,sn2002hu-20021110.31-fast.flm,-3.529126213594211,3664.0,7270.0,19.918623642337145,cfa
455,2002hu,sn2002hu-20021113.25-fast.flm,-0.6747572815531154,3664.0,7270.0,23.868281325399835,cfa
456,2002hw,sn2002hw-20021111.20-fast.flm,-5.792429744431624,3708.0,7360.0,22.624408505458106,cfa
457,2002hw,sn2002hw-20021112.10-fast.flm,-4.90793928464257,3708.0,7360.0,19.270770301231416,cfa
458,2002hw,sn2002hw-20021114.10-fast.flm,-2.942404929558961,3708.0,7360.0,21.620265086859074,cfa
459,2002jy,sn2002jy-20021226.12-fast.flm,-0.10494311494344145,3702.0,7344.0,59.22734528486148,cfa
460,2002jy,sn2002jy-20021227.11-fast.flm,0.8660258925084638,3702.0,7344.0,56.320239808279744,cfa
461,2002jy,sn2002jy-20021229.08-fast.flm,2.7981561396653527,3702.0,7344.0,55.72050827999804,cfa
462,2002jy,sn2002jy-20030101.10-fast.flm,5.760102000784221,3702.0,7344.0,50.6290492300094,cfa
463,2002jy,sn2002jy-20030102.12-fast.flm,6.7604943114983,3702.0,7344.0,40.69913880415655,cfa
464,2002kf,sn2002kf-20021231.34-fast.flm,1.5137839693886452,3702.0,7346.0,60.579887009345946,cfa
465,2002kf,sn2002kf-20030101.39-fast.flm,2.543902678309385,3702.0,7346.0,39.09073904589416,cfa
466,2002kf,sn2002kf-20030102.35-fast.flm,3.485725497890595,3702.0,7346.0,24.340708597421756,cfa
467,2002kf,sn2002kf-20030103.31-fast.flm,4.427548317471804,3702.0,7346.0,36.96152990843282,cfa
468,2002kf,sn2002kf-20030105.30-fast.flm,6.379868537235602,3702.0,7346.0,39.99976296348849,cfa
469,2003cg,sn2003cg-20030325.24-fast.flm,-6.016153286929695,3758.0,7458.0,81.13350008734812,cfa
470,2003cg,sn2003cg-20030326.30-fast.flm,-4.960513080975339,3758.0,7458.0,97.25482944734098,cfa
471,2003cg,sn2003cg-20030327.27-fast.flm,-3.9945027038390237,3758.0,7458.0,96.09907907126154,cfa
472,2003cg,sn2003cg-20030328.26-fast.flm,-3.00857458695651,3758.0,7458.0,86.73155940619716,cfa
473,2003cg,sn2003cg-20030329.27-mmt.flm,-2.0027287303495354,3240.0,8150.0,1035.739157164733,cfa
474,2003cg,sn2003cg-20030329.29-fast.flm,-1.9828109906105829,3758.0,7458.0,87.96308229289092,cfa
475,2003cg,sn2003cg-20030330.23-fast.flm,-1.0466772230682044,3758.0,7458.0,68.21731737469972,cfa
476,2003cg,sn2003cg-20030331.21-fast.flm,-0.0707079760624129,3758.0,7458.0,101.6460996908856,cfa
477,2003cg,sn2003cg-20030401.22-fast.flm,0.9351378805518077,3758.0,7458.0,112.02699135969064,cfa
478,2003cg,sn2003cg-20030402.33-fast.flm,2.0405724358390533,3758.0,7458.0,85.21544377226923,cfa
479,2003cg,sn2003cg-20030403.18-fast.flm,2.8870763745706367,3758.0,7458.0,84.62426109337117,cfa
480,2003cg,sn2003cg-20030407.19-fast.flm,6.88058319141909,3758.0,7458.0,89.75677316965351,cfa
481,2003ch,sn2003ch-20030325.16-fast.flm,-1.492290641827124,3670.0,7280.0,15.39419858543705,cfa
482,2003ch,sn2003ch-20030327.13-fast.flm,0.4228966965426218,3670.0,7280.0,23.362395988781095,cfa
483,2003ch,sn2003ch-20030328.14-fast.flm,1.4047947735798534,3670.0,7280.0,30.72767538507683,cfa
484,2003ch,sn2003ch-20030329.11-mmt.flm,2.3478057980603846,3164.0,8990.0,47.032720281024666,cfa
485,2003ch,sn2003ch-20030329.17-fast.flm,2.4061363768918986,3670.0,7280.0,21.675430878748113,cfa
486,2003ch,sn2003ch-20030330.16-fast.flm,3.3685909276543167,3670.0,7280.0,15.816125868975693,cfa
487,2003ch,sn2003ch-20030331.15-fast.flm,4.331045478409662,3670.0,7280.0,19.49753542761717,cfa
488,2003ch,sn2003ch-20030401.17-fast.flm,5.322665318580763,3670.0,7280.0,26.748977750022643,cfa
